MinLeafSize,Loss,BiasSquare,Variance
0.001,0.20673913043478262,0.1826086956521739,0.0967391304347826
0.011183673469387756,0.19673913043478264,0.16521739130434782,0.09239130434782608
0.02136734693877551,0.1932608695652174,0.1782608695652174,0.08369565217391305
0.031551020408163266,0.19586956521739132,0.1782608695652174,0.07804347826086958
0.04173469387755102,0.20043478260869568,0.2,0.07391304347826087
0.051918367346938776,0.19521739130434784,0.18695652173913044,0.06652173913043478
0.06210204081632653,0.19782608695652174,0.18695652173913044,0.06217391304347827
0.07228571428571429,0.19565217391304346,0.1956521739130435,0.05434782608695652
0.08246938775510204,0.19782608695652174,0.2,0.05478260869565217
0.0926530612244898,0.19804347826086957,0.2,0.04934782608695653
0.10283673469387755,0.19826086956521735,0.19130434782608696,0.04739130434782608
0.1130204081632653,0.19826086956521738,0.19130434782608696,0.04739130434782608
0.12320408163265306,0.19543478260869565,0.18695652173913044,0.04804347826086957
0.13338775510204082,0.1973913043478261,0.1826086956521739,0.04869565217391304
0.14357142857142857,0.1973913043478261,0.18695652173913044,0.048260869565217385
0.15375510204081633,0.19956521739130434,0.18695652173913044,0.05
0.16393877551020408,0.19804347826086957,0.18695652173913044,0.04673913043478261
0.17412244897959184,0.1984782608695652,0.18695652173913044,0.04630434782608696
0.1843061224489796,0.19891304347826086,0.1956521739130435,0.04152173913043478
0.19448979591836735,0.20086956521739135,0.1956521739130435,0.04304347826086956
0.2046734693877551,0.20282608695652177,0.20434782608695654,0.04934782608695653
0.21485714285714286,0.20804347826086955,0.20434782608695654,0.04673913043478261
0.2250408163265306,0.2093478260869565,0.20434782608695654,0.04760869565217391
0.23522448979591837,0.21000000000000002,0.2,0.0491304347826087
0.24540816326530612,0.21413043478260868,0.20434782608695654,0.05456521739130435
0.2555918367346939,0.21652173913043476,0.20869565217391303,0.05478260869565217
0.26577551020408163,0.21847826086956523,0.20869565217391303,0.05630434782608695
0.2759591836734694,0.22456521739130436,0.21304347826086956,0.057608695652173914
0.28614285714285714,0.22652173913043477,0.21739130434782608,0.05956521739130435
0.2963265306122449,0.22717391304347823,0.21739130434782608,0.05934782608695652
0.30651020408163265,0.2376086956521739,0.2217391304347826,0.0667391304347826
0.3166938775510204,0.2869565217391304,0.28695652173913044,0.0
0.32687755102040816,0.2869565217391304,0.28695652173913044,0.0
0.3370612244897959,0.2869565217391304,0.28695652173913044,0.0
0.3472448979591837,0.2869565217391304,0.28695652173913044,0.0
0.35742857142857143,0.2869565217391304,0.28695652173913044,0.0
0.3676122448979592,0.2869565217391304,0.28695652173913044,0.0
0.37779591836734694,0.2869565217391304,0.28695652173913044,0.0
0.3879795918367347,0.2869565217391304,0.28695652173913044,0.0
0.39816326530612245,0.2869565217391304,0.28695652173913044,0.0
0.4083469387755102,0.2869565217391304,0.28695652173913044,0.0
0.41853061224489796,0.2869565217391304,0.28695652173913044,0.0
0.4287142857142857,0.2869565217391304,0.28695652173913044,0.0
0.43889795918367347,0.2869565217391304,0.28695652173913044,0.0
0.4490816326530612,0.2869565217391304,0.28695652173913044,0.0
0.459265306122449,0.2869565217391304,0.28695652173913044,0.0
0.46944897959183673,0.2869565217391304,0.28695652173913044,0.0
0.4796326530612245,0.2869565217391304,0.28695652173913044,0.0
0.48981632653061224,0.2869565217391304,0.28695652173913044,0.0
0.5,0.2869565217391304,0.28695652173913044,0.0
